12:44:51.000,0.920,0.300,0.000,-1,29.500,1.601,0
12:44:51.031,0.930,0.250,-0.020,-1,29.500,1.618,1
12:44:51.062,0.930,0.270,-0.030,-1,29.500,1.618,0
12:44:51.093,0.930,0.270,0.000,-1,29.500,1.627,0
12:44:51.125,0.930,0.290,-0.010,-1,29.500,1.627,0
12:44:51.156,0.930,0.310,-0.010,-1,29.500,1.627,0
12:44:51.187,0.930,0.320,-0.010,-1,29.700,1.627,0
12:44:51.218,0.930,0.310,-0.010,-1,29.500,1.627,0
12:44:51.250,0.930,0.280,0.000,-1,29.500,1.627,0
12:44:51.281,0.960,0.260,0.000,-1,29.700,1.636,0
12:44:51.312,0.960,0.270,-0.010,-1,29.500,1.636,0
12:44:51.343,0.950,0.280,0.000,-1,29.700,1.636,0
12:44:51.375,0.940,0.310,0.000,-1,29.500,1.639,0
12:44:51.406,0.950,0.290,0.000,-1,29.700,1.639,0
12:44:51.437,0.950,0.310,0.000,-1,29.500,1.639,0
12:44:51.468,0.940,0.300,-0.010,-1,29.500,1.648,0
12:44:51.500,0.930,0.290,0.000,-1,29.700,1.648,0
12:44:51.531,0.950,0.290,-0.010,-1,29.500,1.652,0
12:44:51.562,0.930,0.270,-0.040,-1,29.700,1.652,0
12:44:51.593,0.930,0.240,-0.030,-1,29.500,1.652,0
12:44:51.625,0.930,0.220,-0.070,-1,29.500,1.661,0
12:44:51.656,0.940,0.190,-0.070,-1,29.500,1.664,0
12:44:51.687,0.950,0.190,-0.070,-1,29.700,1.664,0
12:44:51.718,0.960,0.190,-0.090,-1,29.500,1.664,0
12:44:51.750,0.980,0.230,-0.230,-1,29.500,1.673,0
12:44:51.781,1.060,0.420,-0.580,-1,29.700,1.664,0
12:44:51.812,0.800,0.220,-0.060,-1,29.500,1.673,0
12:44:51.843,0.830,-0.060,0.360,-1,29.700,1.676,0
12:44:51.875,0.990,-0.190,0.210,-1,29.500,1.673,0
12:44:51.906,1.000,-0.050,-0.030,-1,29.700,1.676,0
12:44:51.937,0.970,-0.020,0.120,-1,29.500,1.673,0
12:44:51.968,0.970,-0.140,0.300,-1,29.700,1.673,0
12:44:52.000,1.000,-0.140,0.280,-1,29.700,1.676,0
12:44:52.031,0.980,-0.190,0.280,-1,29.700,1.676,0
12:44:52.062,0.930,-0.170,0.310,-1,29.700,1.676,0
12:44:52.093,0.950,-0.170,0.230,-1,29.500,1.676,0
12:44:52.125,0.950,-0.160,0.250,-1,29.700,1.676,0
12:44:52.156,0.940,-0.210,0.290,-1,29.700,1.686,0
12:44:52.187,0.970,-0.200,0.300,-1,29.700,1.686,0
12:44:52.218,0.970,-0.170,0.300,-1,29.500,1.686,0
12:44:52.250,0.970,-0.180,0.310,-1,29.500,1.686,0
12:44:52.281,0.970,-0.130,0.280,-1,29.700,1.686,0
12:44:52.312,0.970,-0.120,0.300,-1,29.700,1.689,0
12:44:52.343,1.000,-0.100,0.300,-1,29.700,1.698,0
12:44:52.375,1.000,-0.060,0.300,-1,29.500,1.702,0
12:44:52.406,1.000,-0.030,0.310,-1,29.500,1.702,0
12:44:52.437,1.000,-0.010,0.340,-1,29.700,1.711,0
12:44:52.468,1.010,0.030,0.330,-1,29.500,1.714,0
12:44:52.500,1.020,0.060,0.360,-1,29.700,1.714,0
12:44:52.531,1.030,0.050,0.360,-1,29.700,1.724,0
12:44:52.562,1.020,0.130,0.360,-1,29.700,1.724,0
12:44:52.593,1.020,0.030,0.350,-1,29.700,1.737,0
12:44:52.625,1.010,0.100,0.330,-1,29.700,1.737,0
12:44:52.656,1.000,0.100,0.340,-1,29.500,1.750,0
12:44:52.687,1.030,0.160,0.380,-1,29.700,1.753,0
12:44:52.718,1.050,0.220,0.440,-1,29.500,1.753,0
12:44:52.750,1.020,0.250,0.470,-1,29.500,1.763,0
12:44:52.781,0.980,0.280,0.470,-1,29.700,1.776,0
12:44:52.812,0.950,0.350,0.470,-1,29.700,1.779,0
12:44:52.843,0.900,0.360,0.520,-1,29.700,1.792,0
12:44:52.875,0.850,0.350,0.540,-1,29.500,1.802,0
12:44:52.906,0.800,0.340,0.550,-1,29.700,1.806,0
12:44:52.937,0.790,0.360,0.570,-1,29.700,1.816,0
12:44:52.968,0.770,0.390,0.570,-1,29.700,1.816,0
12:44:53.000,0.770,0.450,0.560,-1,29.500,1.829,0
12:44:53.031,0.730,0.480,0.540,-1,29.500,1.829,0
12:44:53.062,0.680,0.470,0.520,-1,29.500,1.843,0
12:44:53.093,0.720,0.440,0.510,-1,29.700,1.846,0
12:44:53.125,0.800,0.440,0.520,-1,29.700,1.846,0
12:44:53.156,0.860,0.440,0.530,-1,29.700,1.857,0
