09:52:52.000,-0.240,-0.480,0.660,-1,25.800,0.000,0
09:52:52.031,-0.290,-0.530,0.690,-1,25.800,0.000,0
09:52:52.062,-0.250,-0.540,0.900,-1,25.800,0.000,0
09:52:52.093,-0.180,-0.700,0.900,-1,25.800,0.000,0
09:52:52.125,-0.180,-0.930,1.090,-1,25.800,0.001,0
09:52:52.156,-0.190,-0.860,1.100,-1,25.800,0.000,0
09:52:52.187,-0.160,-0.860,1.180,-1,26.000,0.001,0
09:52:52.218,-0.200,-0.790,1.210,-1,26.000,0.000,0
09:52:52.250,-0.140,-0.940,1.080,-1,25.800,0.000,0
09:52:52.281,-0.090,-0.780,0.860,-1,25.800,0.000,0
09:52:52.312,-0.050,-0.790,0.740,-1,25.800,0.000,0
09:52:52.343,-0.070,-0.870,0.650,-1,25.800,0.000,0
09:52:52.375,-0.040,-0.870,0.610,-1,26.000,0.000,0
09:52:52.406,-0.110,-0.970,0.600,-1,25.800,0.000,0
09:52:52.437,-0.160,-0.970,0.790,-1,25.800,0.000,0
09:52:52.468,-0.230,-0.950,0.940,-1,25.800,0.000,0
09:52:52.500,-0.380,-0.910,0.930,-1,25.800,0.000,0
09:52:52.531,-0.460,-0.830,0.850,-1,25.800,0.000,0
09:52:52.562,-0.460,-0.660,0.750,-1,25.800,0.000,0
09:52:52.593,-0.340,-0.430,0.720,-1,26.000,0.000,0
09:52:52.625,-0.310,-0.590,0.780,-1,25.800,0.000,0
09:52:52.656,-0.360,-0.440,0.780,-1,25.800,0.000,0
09:52:52.687,-0.370,-0.600,0.740,-1,25.800,0.000,0
09:52:52.718,-0.320,-0.640,1.060,-1,25.800,0.000,0
09:52:52.750,-0.250,-0.580,1.150,-1,25.800,0.000,0
09:52:52.781,-0.260,-0.560,1.000,-1,25.800,0.000,0
09:52:52.812,-0.330,-0.410,1.010,-1,25.800,0.000,0
09:52:52.843,0.020,-1.470,1.120,-1,26.000,0.000,0
09:52:52.875,-0.460,-0.610,0.760,-1,25.800,0.000,0
09:52:52.906,-0.490,-0.350,0.930,-1,25.800,0.000,0
09:52:52.937,-0.500,-0.350,0.970,-1,25.800,0.000,0
09:52:52.968,-0.620,-0.320,1.090,-1,25.800,0.000,0
09:52:53.000,-0.410,-0.510,1.070,-1,25.800,0.000,0
09:52:53.031,-0.420,-0.380,0.960,-1,25.800,0.000,0
09:52:53.062,-0.420,-0.380,0.970,-1,25.800,0.000,0
09:52:53.093,-0.440,-0.350,1.040,-1,25.800,0.000,0
